RR_interval,BPM
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.734375,81.70212765957447
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.78125,76.8
0.8125,73.84615384615384
0.8203125,73.14285714285714
0.78125,76.8
0.7890625,76.03960396039604
0.63125,95.04950495049505
0.7734375,77.57575757575758
0.7265625,82.58064516129032
0.71875,83.47826086956522
0.7578125,79.17525773195877
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
0.6796875,88.27586206896552
0.6875,87.27272727272727
0.6796875,88.27586206896552
0.6796875,88.27586206896552
0.6953125,86.29213483146067
0.671875,89.30232558139535
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.58125,103.2258064516129
0.7265625,82.58064516129032
0.55625,107.86516853932584
0.6953125,86.29213483146067
0.55,109.09090909090908
0.6640625,90.3529411764706
0.671875,89.30232558139535
0.671875,89.30232558139535
0.65625,91.42857142857143
0.6640625,90.3529411764706
0.6796875,88.27586206896552
0.671875,89.30232558139535
0.51875,115.66265060240963
0.6640625,90.3529411764706
0.51875,115.66265060240963
0.671875,89.30232558139535
0.671875,89.30232558139535
0.7265625,82.58064516129032
0.7265625,82.58064516129032
0.734375,81.70212765957447
0.7265625,82.58064516129032
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.6953125,86.29213483146067
0.6796875,88.27586206896552
0.703125,85.33333333333333
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.78125,76.8
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.75,80.0
0.7734375,77.57575757575758
0.796875,75.29411764705883
0.8203125,73.14285714285714
0.7734375,77.57575757575758
0.75,80.0
0.75,80.0
0.7265625,82.58064516129032
0.7109375,84.3956043956044
0.703125,85.33333333333333
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7578125,79.17525773195877
0.7890625,76.03960396039604
0.8046875,74.5631067961165
0.765625,78.36734693877551
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.8359375,71.77570093457943
0.90625,66.20689655172414
0.9609375,62.4390243902439
0.9375,64.0
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.859375,69.81818181818181
0.8046875,74.5631067961165
0.828125,72.45283018867924
0.84375,71.11111111111111
0.65,92.3076923076923
0.859375,69.81818181818181
0.90625,66.20689655172414
0.90625,66.20689655172414
0.890625,67.36842105263158
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.8046875,74.5631067961165
0.8203125,73.14285714285714
0.8125,73.84615384615384
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.84375,71.11111111111111
0.828125,72.45283018867924
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
0.60625,98.96907216494846
0.78125,76.8
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.734375,81.70212765957447
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.78125,76.8
0.8125,73.84615384615384
0.8203125,73.14285714285714
0.78125,76.8
0.7890625,76.03960396039604
0.63125,95.04950495049505
0.7734375,77.57575757575758
0.7265625,82.58064516129032
0.71875,83.47826086956522
0.7578125,79.17525773195877
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
0.6796875,88.27586206896552
0.6875,87.27272727272727
0.6796875,88.27586206896552
0.6796875,88.27586206896552
0.6953125,86.29213483146067
0.671875,89.30232558139535
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.58125,103.2258064516129
0.7265625,82.58064516129032
0.55625,107.86516853932584
0.6953125,86.29213483146067
0.55,109.09090909090908
0.6640625,90.3529411764706
0.671875,89.30232558139535
0.671875,89.30232558139535
0.65625,91.42857142857143
0.6640625,90.3529411764706
0.6796875,88.27586206896552
0.671875,89.30232558139535
0.51875,115.66265060240963
0.6640625,90.3529411764706
0.51875,115.66265060240963
0.671875,89.30232558139535
0.671875,89.30232558139535
0.7265625,82.58064516129032
0.7265625,82.58064516129032
0.734375,81.70212765957447
0.7265625,82.58064516129032
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.6953125,86.29213483146067
0.6796875,88.27586206896552
0.703125,85.33333333333333
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.78125,76.8
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.75,80.0
0.7734375,77.57575757575758
0.796875,75.29411764705883
0.8203125,73.14285714285714
0.7734375,77.57575757575758
0.75,80.0
0.75,80.0
0.7265625,82.58064516129032
0.7109375,84.3956043956044
0.703125,85.33333333333333
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7578125,79.17525773195877
0.7890625,76.03960396039604
0.8046875,74.5631067961165
0.765625,78.36734693877551
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.8359375,71.77570093457943
0.90625,66.20689655172414
0.9609375,62.4390243902439
0.9375,64.0
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.859375,69.81818181818181
0.8046875,74.5631067961165
0.828125,72.45283018867924
0.84375,71.11111111111111
0.65,92.3076923076923
0.859375,69.81818181818181
0.90625,66.20689655172414
0.90625,66.20689655172414
0.890625,67.36842105263158
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.8046875,74.5631067961165
0.8203125,73.14285714285714
0.8125,73.84615384615384
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.84375,71.11111111111111
0.828125,72.45283018867924
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
0.60625,98.96907216494846
0.78125,76.8
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.734375,81.70212765957447
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.78125,76.8
0.8125,73.84615384615384
0.8203125,73.14285714285714
0.78125,76.8
0.7890625,76.03960396039604
0.63125,95.04950495049505
0.7734375,77.57575757575758
0.7265625,82.58064516129032
0.71875,83.47826086956522
0.7578125,79.17525773195877
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
0.6796875,88.27586206896552
0.6875,87.27272727272727
0.6796875,88.27586206896552
0.6796875,88.27586206896552
0.6953125,86.29213483146067
0.671875,89.30232558139535
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.58125,103.2258064516129
0.7265625,82.58064516129032
0.55625,107.86516853932584
0.6953125,86.29213483146067
0.55,109.09090909090908
0.6640625,90.3529411764706
0.671875,89.30232558139535
0.671875,89.30232558139535
0.65625,91.42857142857143
0.6640625,90.3529411764706
0.6796875,88.27586206896552
0.671875,89.30232558139535
0.51875,115.66265060240963
0.6640625,90.3529411764706
0.51875,115.66265060240963
0.671875,89.30232558139535
0.671875,89.30232558139535
0.7265625,82.58064516129032
0.7265625,82.58064516129032
0.734375,81.70212765957447
0.7265625,82.58064516129032
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.6953125,86.29213483146067
0.6796875,88.27586206896552
0.703125,85.33333333333333
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.78125,76.8
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.75,80.0
0.7734375,77.57575757575758
0.796875,75.29411764705883
0.8203125,73.14285714285714
0.7734375,77.57575757575758
0.75,80.0
0.75,80.0
0.7265625,82.58064516129032
0.7109375,84.3956043956044
0.703125,85.33333333333333
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7578125,79.17525773195877
0.7890625,76.03960396039604
0.8046875,74.5631067961165
0.765625,78.36734693877551
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.8359375,71.77570093457943
0.90625,66.20689655172414
0.9609375,62.4390243902439
0.9375,64.0
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.859375,69.81818181818181
0.8046875,74.5631067961165
0.828125,72.45283018867924
0.84375,71.11111111111111
0.65,92.3076923076923
0.859375,69.81818181818181
0.90625,66.20689655172414
0.90625,66.20689655172414
0.890625,67.36842105263158
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.8046875,74.5631067961165
0.8203125,73.14285714285714
0.8125,73.84615384615384
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.84375,71.11111111111111
0.828125,72.45283018867924
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
0.60625,98.96907216494846
0.78125,76.8
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.734375,81.70212765957447
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.78125,76.8
0.8125,73.84615384615384
0.8203125,73.14285714285714
0.78125,76.8
0.7890625,76.03960396039604
0.63125,95.04950495049505
0.7734375,77.57575757575758
0.7265625,82.58064516129032
0.71875,83.47826086956522
0.7578125,79.17525773195877
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
0.6796875,88.27586206896552
0.6875,87.27272727272727
0.6796875,88.27586206896552
0.6796875,88.27586206896552
0.6953125,86.29213483146067
0.671875,89.30232558139535
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.58125,103.2258064516129
0.7265625,82.58064516129032
0.55625,107.86516853932584
0.6953125,86.29213483146067
0.55,109.09090909090908
0.6640625,90.3529411764706
0.671875,89.30232558139535
0.671875,89.30232558139535
0.65625,91.42857142857143
0.6640625,90.3529411764706
0.6796875,88.27586206896552
0.671875,89.30232558139535
0.51875,115.66265060240963
0.6640625,90.3529411764706
0.51875,115.66265060240963
0.671875,89.30232558139535
0.671875,89.30232558139535
0.7265625,82.58064516129032
0.7265625,82.58064516129032
0.734375,81.70212765957447
0.7265625,82.58064516129032
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.6953125,86.29213483146067
0.6796875,88.27586206896552
0.703125,85.33333333333333
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.78125,76.8
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.75,80.0
0.7734375,77.57575757575758
0.796875,75.29411764705883
0.8203125,73.14285714285714
0.7734375,77.57575757575758
0.75,80.0
0.75,80.0
0.7265625,82.58064516129032
0.7109375,84.3956043956044
0.703125,85.33333333333333
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7578125,79.17525773195877
0.7890625,76.03960396039604
0.8046875,74.5631067961165
0.765625,78.36734693877551
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.8359375,71.77570093457943
0.90625,66.20689655172414
0.9609375,62.4390243902439
0.9375,64.0
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.859375,69.81818181818181
0.8046875,74.5631067961165
0.828125,72.45283018867924
0.84375,71.11111111111111
0.65,92.3076923076923
0.859375,69.81818181818181
0.90625,66.20689655172414
0.90625,66.20689655172414
0.890625,67.36842105263158
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.8046875,74.5631067961165
0.8203125,73.14285714285714
0.8125,73.84615384615384
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.84375,71.11111111111111
0.828125,72.45283018867924
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
0.60625,98.96907216494846
0.78125,76.8
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.734375,81.70212765957447
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.78125,76.8
0.8125,73.84615384615384
0.8203125,73.14285714285714
0.78125,76.8
0.7890625,76.03960396039604
0.63125,95.04950495049505
0.7734375,77.57575757575758
0.7265625,82.58064516129032
0.71875,83.47826086956522
0.7578125,79.17525773195877
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
0.6796875,88.27586206896552
0.6875,87.27272727272727
0.6796875,88.27586206896552
0.6796875,88.27586206896552
0.6953125,86.29213483146067
0.671875,89.30232558139535
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.58125,103.2258064516129
0.7265625,82.58064516129032
0.55625,107.86516853932584
0.6953125,86.29213483146067
0.55,109.09090909090908
0.6640625,90.3529411764706
0.671875,89.30232558139535
0.671875,89.30232558139535
0.65625,91.42857142857143
0.6640625,90.3529411764706
0.6796875,88.27586206896552
0.671875,89.30232558139535
0.51875,115.66265060240963
0.6640625,90.3529411764706
0.51875,115.66265060240963
0.671875,89.30232558139535
0.671875,89.30232558139535
0.7265625,82.58064516129032
0.7265625,82.58064516129032
0.734375,81.70212765957447
0.7265625,82.58064516129032
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.6953125,86.29213483146067
0.6796875,88.27586206896552
0.703125,85.33333333333333
0.6796875,88.27586206896552
0.71875,83.47826086956522
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.78125,76.8
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.75,80.0
0.7734375,77.57575757575758
0.796875,75.29411764705883
0.8203125,73.14285714285714
0.7734375,77.57575757575758
0.75,80.0
0.75,80.0
0.7265625,82.58064516129032
0.7109375,84.3956043956044
0.703125,85.33333333333333
0.703125,85.33333333333333
0.6875,87.27272727272727
0.7578125,79.17525773195877
0.7890625,76.03960396039604
0.8046875,74.5631067961165
0.765625,78.36734693877551
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.7734375,77.57575757575758
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.8359375,71.77570093457943
0.90625,66.20689655172414
0.9609375,62.4390243902439
0.9375,64.0
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.859375,69.81818181818181
0.8046875,74.5631067961165
0.828125,72.45283018867924
0.84375,71.11111111111111
0.65,92.3076923076923
0.859375,69.81818181818181
0.90625,66.20689655172414
0.90625,66.20689655172414
0.890625,67.36842105263158
0.8671875,69.1891891891892
0.8671875,69.1891891891892
0.8046875,74.5631067961165
0.8203125,73.14285714285714
0.8125,73.84615384615384
0.8125,73.84615384615384
0.7890625,76.03960396039604
0.84375,71.11111111111111
0.828125,72.45283018867924
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
1.512,39.682539682539684
1.504,39.8936170212766
1.66,36.144578313253014
1.572,38.167938931297705
1.56,38.46153846153846
1.532,39.164490861618795
0.60625,98.96907216494846
0.78125,76.8
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7734375,77.57575757575758
0.7578125,79.17525773195877
0.59375,101.05263157894737
0.7421875,80.84210526315789
0.6,100.0
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
0.765625,78.36734693877551
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.7890625,76.03960396039604
0.7578125,79.17525773195877
0.8125,73.84615384615384
0.8125,73.84615384615384
0.8046875,74.5631067961165
0.78125,76.8
0.796875,75.29411764705883
0.8125,73.84615384615384
0.78125,76.8
0.625,96.0
0.8203125,73.14285714285714
0.8359375,71.77570093457943
0.875,68.57142857142857
0.875,68.57142857142857
0.859375,69.81818181818181
0.6375,94.11764705882354
0.7890625,76.03960396039604
0.6375,94.11764705882354
0.765625,78.36734693877551
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.7734375,77.57575757575758
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8359375,71.77570093457943
0.8359375,71.77570093457943
0.796875,75.29411764705883
0.8046875,74.5631067961165
0.65625,91.42857142857143
0.7890625,76.03960396039604
0.7890625,76.03960396039604
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7265625,82.58064516129032
0.7421875,80.84210526315789
0.7421875,80.84210526315789
0.7734375,77.57575757575758
0.8046875,74.5631067961165
0.796875,75.29411764705883
0.796875,75.29411764705883
0.6953125,86.29213483146067
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.5625,106.66666666666667
0.7109375,84.3956043956044
0.7421875,80.84210526315789
0.7578125,79.17525773195877
0.796875,75.29411764705883
0.8125,73.84615384615384
0.828125,72.45283018867924
0.8203125,73.14285714285714
0.8046875,74.5631067961165
0.8046875,74.5631067961165
0.7890625,76.03960396039604
0.765625,78.36734693877551
0.78125,76.8
0.78125,76.8
0.7578125,79.17525773195877
0.7578125,79.17525773195877
